Season,G,Team,Name,Date,At,Opp,W/L,OPts,Location,DPts,Opp_Name,ORtg,DRtg,Pace,Win
2024,39,PHO,Phoenix Suns,1/14/2024,@,POR,W,127,Away,116,Portland Trail Blazers,132.5,121,95.8,1
2024,40,PHO,Phoenix Suns,1/16/2024,,SAC,W,119,Home,117,Sacramento Kings,114.8,112.9,103.6,1
2024,41,PHO,Phoenix Suns,1/19/2024,@,NOP,W,123,Away,109,New Orleans Pelicans,119.5,105.9,102.9,1
2024,42,PHO,Phoenix Suns,1/21/2024,,IND,W,117,Home,110,Indiana Pacers,118.1,111,99.1,1
2024,43,PHO,Phoenix Suns,1/22/2024,,CHI,W,115,Home,113,Chicago Bulls,123.2,121.1,93.3,1
2024,44,PHO,Phoenix Suns,1/24/2024,@,DAL,W,132,Away,109,Dallas Mavericks,133.7,110.4,98.8,1
2024,45,PHO,Phoenix Suns,1/26/2024,@,IND,L,131,Away,133,Indiana Pacers,122.5,124.4,106.9,0
2024,46,PHO,Phoenix Suns,1/28/2024,@,ORL,L,98,Away,113,Orlando Magic,99.3,114.6,98.6,0
2024,47,PHO,Phoenix Suns,1/29/2024,@,MIA,W,118,Away,105,Miami Heat,121.1,107.7,97.5,1
2024,48,PHO,Phoenix Suns,1/31/2024,@,BRK,W,136,Away,120,Brooklyn Nets,137.5,121.3,98.9,1
2024,49,PHO,Phoenix Suns,2/2/2024,@,ATL,L,120,Away,129,Atlanta Hawks,120.2,129.2,99.9,0
2024,50,PHO,Phoenix Suns,2/4/2024,@,WAS,W,140,Away,112,Washington Wizards,132.2,105.7,105.9,1
2024,51,PHO,Phoenix Suns,2/6/2024,,MIL,W,114,Home,106,Milwaukee Bucks,111,103.2,102.7,1
2024,52,PHO,Phoenix Suns,2/8/2024,,UTA,W,129,Home,115,Utah Jazz,128,114.1,100.8,1
2024,53,PHO,Phoenix Suns,2/10/2024,@,GSW,L,112,Away,113,Golden State Warriors,108.4,109.4,103.3,0
2024,54,PHO,Phoenix Suns,2/13/2024,,SAC,W,130,Home,125,Sacramento Kings,126.2,121.4,103,1
2024,55,PHO,Phoenix Suns,2/14/2024,,DET,W,116,Home,100,Detroit Pistons,106.2,91.6,109.2,1
2024,56,PHO,Phoenix Suns,2/22/2024,@,DAL,L,113,Away,123,Dallas Mavericks,117.8,128.3,95.9,0
2024,57,PHO,Phoenix Suns,2/23/2024,@,HOU,L,110,Away,114,Houston Rockets,109.6,113.6,100.4,0
2024,58,PHO,Phoenix Suns,2/25/2024,,LAL,W,123,Home,113,Los Angeles Lakers,122.4,112.4,100.5,1
2024,59,PHO,Phoenix Suns,2/29/2024,,HOU,W,110,Home,105,Houston Rockets,108.2,103.3,101.6,1
2024,60,PHO,Phoenix Suns,3/2/2024,,HOU,L,109,Home,118,Houston Rockets,103.6,112.2,105.2,0
2024,61,PHO,Phoenix Suns,3/3/2024,,OKC,L,110,Home,118,Oklahoma City Thunder,107.9,115.8,101.9,0
2024,62,PHO,Phoenix Suns,3/5/2024,@,DEN,W,117,Away,107,Denver Nuggets,112.7,103.1,94,1
2024,63,PHO,Phoenix Suns,3/7/2024,,TOR,W,120,Home,113,Toronto Raptors,122.1,114.9,98.3,1
2024,64,PHO,Phoenix Suns,3/9/2024,,BOS,L,107,Home,117,Boston Celtics,110.9,121.3,96.5,0
2024,65,PHO,Phoenix Suns,3/11/2024,@,CLE,W,117,Away,111,Cleveland Cavaliers,125.9,119.4,93,1
2024,66,PHO,Phoenix Suns,3/14/2024,@,BOS,L,112,Away,127,Boston Celtics,117.7,133.5,95.2,0
2024,67,PHO,Phoenix Suns,3/15/2024,@,CHO,W,107,Away,96,Charlotte Hornets,112,100.5,95.5,1
2024,68,PHO,Phoenix Suns,3/17/2024,@,MIL,L,129,Away,140,Milwaukee Bucks,130.2,141.3,99.1,0
2024,69,PHO,Phoenix Suns,3/20/2024,,PHI,W,115,Home,102,Philadelphia 76ers,115.5,102.5,99.5,1
2024,70,PHO,Phoenix Suns,3/21/2024,,ATL,W,128,Home,115,Atlanta Hawks,133.2,119.7,96.1,1
2024,71,PHO,Phoenix Suns,3/23/2024,@,SAS,W,131,Away,106,San Antonio Spurs,132.2,107,99.1,1
2024,72,PHO,Phoenix Suns,3/25/2024,@,SAS,L,102,Away,104,San Antonio Spurs,103.1,105.1,99,0
2024,73,PHO,Phoenix Suns,3/27/2024,@,DEN,W,104,Away,97,Denver Nuggets,114.7,107,90.7,1
2024,74,PHO,Phoenix Suns,3/29/2024,@,OKC,L,103,Away,128,Oklahoma City Thunder,110.3,137,93.4,0
2024,75,PHO,Phoenix Suns,4/1/2024,@,NOP,W,124,Away,111,New Orleans Pelicans,132.8,118.8,93.4,1
2024,76,PHO,Phoenix Suns,4/3/2024,,CLE,W,122,Home,101,Cleveland Cavaliers,123.3,102.1,98.9,1
2024,77,PHO,Phoenix Suns,4/5/2024,,MIN,W,97,Home,87,Minnesota Timberwolves,97.6,87.5,99.4,1
2024,78,PHO,Phoenix Suns,4/7/2024,,NOP,L,105,Home,113,New Orleans Pelicans,108.2,116.5,97,0
2024,79,PHO,Phoenix Suns,4/9/2024,,LAC,L,92,Home,105,Los Angeles Clippers,92,105,100,0
2024,80,PHO,Phoenix Suns,4/10/2024,@,LAC,W,124,Away,108,Los Angeles Clippers,120.9,105.3,102.5,1
2024,81,PHO,Phoenix Suns,4/12/2024,@,SAC,W,108,Away,107,Sacramento Kings,115.5,114.4,93.5,1
2024,82,PHO,Phoenix Suns,4/14/2024,@,MIN,W,125,Away,106,Minnesota Timberwolves,136,115.3,91.9,1
2024,83,PHO,Phoenix Suns,4/20/2024,@,MIN,L,95,Away,120,Minnesota Timberwolves,98.7,124.7,96.2,0
2024,84,PHO,Phoenix Suns,4/23/2024,@,MIN,L,93,Away,105,Minnesota Timberwolves,100.3,113.2,92.7,0
2024,85,PHO,Phoenix Suns,4/26/2024,,MIN,L,109,Home,126,Minnesota Timberwolves,115.9,133.9,94.1,0
2024,86,PHO,Phoenix Suns,4/28/2024,,MIN,L,116,Home,122,Minnesota Timberwolves,127.8,134.4,90.8,0
2024,1,POR,Portland Trail Blazers,10/25/2023,@,LAC,L,111,Away,123,Los Angeles Clippers,111.8,123.9,99.3,0
2024,2,POR,Portland Trail Blazers,10/27/2023,,ORL,L,97,Home,102,Orlando Magic,102,107.2,95.1,0
2024,3,POR,Portland Trail Blazers,10/29/2023,@,PHI,L,98,Away,126,Philadelphia 76ers,96.1,123.5,102,0
2024,4,POR,Portland Trail Blazers,10/30/2023,@,TOR,W,99,Away,91,Toronto Raptors,105,96.5,94.3,1
2024,5,POR,Portland Trail Blazers,11/1/2023,@,DET,W,110,Away,101,Detroit Pistons,105.8,97.2,103.9,1
2024,6,POR,Portland Trail Blazers,11/3/2023,,MEM,W,115,Home,113,Memphis Grizzlies,105.7,103.9,98.5,1
2024,7,POR,Portland Trail Blazers,11/5/2023,,MEM,L,100,Home,112,Memphis Grizzlies,101.7,113.9,98.3,0
2024,8,POR,Portland Trail Blazers,11/8/2023,@,SAC,L,118,Away,121,Sacramento Kings,108.9,111.7,98.1,0
2024,9,POR,Portland Trail Blazers,11/12/2023,@,LAL,L,110,Away,116,Los Angeles Lakers,108.3,114.2,101.6,0
2024,10,POR,Portland Trail Blazers,11/14/2023,@,UTA,L,99,Away,115,Utah Jazz,102.3,118.8,96.8,0
2024,11,POR,Portland Trail Blazers,11/15/2023,,CLE,L,95,Home,109,Cleveland Cavaliers,97.9,112.3,97.1,0
2024,12,POR,Portland Trail Blazers,11/17/2023,,LAL,L,95,Home,107,Los Angeles Lakers,99.9,112.5,95.1,0
2024,13,POR,Portland Trail Blazers,11/19/2023,,OKC,L,91,Home,134,Oklahoma City Thunder,96.1,141.5,94.7,0
2024,14,POR,Portland Trail Blazers,11/21/2023,@,PHO,L,107,Away,120,Phoenix Suns,118.4,132.8,90.3,0
2024,15,POR,Portland Trail Blazers,11/22/2023,,UTA,W,121,Home,105,Utah Jazz,125.3,108.8,96.5,1
2024,16,POR,Portland Trail Blazers,11/26/2023,@,MIL,L,102,Away,108,Milwaukee Bucks,101.2,107.2,100.8,0
2024,17,POR,Portland Trail Blazers,11/27/2023,@,IND,W,114,Away,110,Indiana Pacers,109.7,105.9,103.9,1
2024,18,POR,Portland Trail Blazers,11/30/2023,@,CLE,W,103,Away,95,Cleveland Cavaliers,109.6,101.1,94,1
2024,19,POR,Portland Trail Blazers,12/2/2023,@,UTA,L,113,Away,118,Utah Jazz,109.2,114,93.7,0
2024,20,POR,Portland Trail Blazers,12/6/2023,@,GSW,L,106,Away,110,Golden State Warriors,108.7,112.8,97.5,0
2024,21,POR,Portland Trail Blazers,12/8/2023,,DAL,L,112,Home,125,Dallas Mavericks,108.6,121.2,103.1,0
2024,22,POR,Portland Trail Blazers,12/11/2023,@,LAC,L,127,Away,132,Los Angeles Clippers,131.7,136.8,96.5,0
2024,23,POR,Portland Trail Blazers,12/14/2023,,UTA,L,114,Home,122,Utah Jazz,120.1,128.6,94.9,0
2024,24,POR,Portland Trail Blazers,12/16/2023,,DAL,L,120,Home,131,Dallas Mavericks,115.1,125.7,104.2,0
2024,25,POR,Portland Trail Blazers,12/17/2023,,GSW,L,114,Home,118,Golden State Warriors,117.6,121.7,96.9,0
2024,26,POR,Portland Trail Blazers,12/19/2023,,PHO,W,109,Home,104,Phoenix Suns,108.9,103.9,100.1,1
2024,27,POR,Portland Trail Blazers,12/21/2023,,WAS,L,117,Home,118,Washington Wizards,117.9,118.9,99.2,0
2024,28,POR,Portland Trail Blazers,12/23/2023,@,GSW,L,106,Away,126,Golden State Warriors,109.4,130.1,96.9,0
2024,29,POR,Portland Trail Blazers,12/26/2023,,SAC,W,130,Home,113,Sacramento Kings,133.3,115.9,97.5,1
2024,30,POR,Portland Trail Blazers,12/28/2023,,SAS,L,105,Home,118,San Antonio Spurs,105.6,118.7,99.4,0
2024,31,POR,Portland Trail Blazers,12/29/2023,,SAS,W,134,Home,128,San Antonio Spurs,131.4,125.5,102,1
2024,32,POR,Portland Trail Blazers,1/1/2024,@,PHO,L,88,Away,109,Phoenix Suns,88.6,109.8,99.3,0
2024,33,POR,Portland Trail Blazers,1/3/2024,@,DAL,L,97,Away,126,Dallas Mavericks,92.1,119.7,105.3,0
2024,34,POR,Portland Trail Blazers,1/5/2024,@,DAL,L,103,Away,139,Dallas Mavericks,94.5,127.5,109,0
2024,35,POR,Portland Trail Blazers,1/7/2024,@,BRK,W,134,Away,127,Brooklyn Nets,126.6,120,95.8,1
2024,36,POR,Portland Trail Blazers,1/9/2024,@,NYK,L,84,Away,112,New York Knicks,88.3,117.8,95.1,0
2024,37,POR,Portland Trail Blazers,1/11/2024,@,OKC,L,77,Away,139,Oklahoma City Thunder,74.4,134.2,103.5,0
2024,38,POR,Portland Trail Blazers,1/12/2024,@,MIN,L,93,Away,116,Minnesota Timberwolves,94.4,117.8,98.5,0
2024,39,POR,Portland Trail Blazers,1/14/2024,,PHO,L,116,Home,127,Phoenix Suns,121,132.5,95.8,0
2024,40,POR,Portland Trail Blazers,1/17/2024,,BRK,W,105,Home,103,Brooklyn Nets,116.6,114.4,90,1
2024,41,POR,Portland Trail Blazers,1/19/2024,,IND,W,118,Home,115,Indiana Pacers,114.4,111.5,103.2,1
2024,42,POR,Portland Trail Blazers,1/21/2024,@,LAL,L,110,Away,134,Los Angeles Lakers,109.9,133.8,100.1,0
2024,43,POR,Portland Trail Blazers,1/23/2024,@,OKC,L,109,Away,111,Oklahoma City Thunder,108.8,110.8,100.2,0
2024,44,POR,Portland Trail Blazers,1/24/2024,@,HOU,W,137,Away,131,Houston Rockets,133.2,127.3,93.2,1
2024,45,POR,Portland Trail Blazers,1/26/2024,@,SAS,L,100,Away,116,San Antonio Spurs,97.9,113.5,102.2,0
2024,46,POR,Portland Trail Blazers,1/28/2024,,CHI,L,96,Home,104,Chicago Bulls,99.8,108.1,96.2,0
2024,47,POR,Portland Trail Blazers,1/29/2024,,PHI,W,130,Home,104,Philadelphia 76ers,135.8,108.6,95.7,1
2024,48,POR,Portland Trail Blazers,1/31/2024,,MIL,W,119,Home,116,Milwaukee Bucks,121.8,118.8,97.7,1
2024,49,POR,Portland Trail Blazers,2/2/2024,@,DEN,L,108,Away,120,Denver Nuggets,120.5,133.9,89.6,0
2024,50,POR,Portland Trail Blazers,2/4/2024,@,DEN,L,103,Away,112,Denver Nuggets,118.8,129.2,86.7,0
2024,51,POR,Portland Trail Blazers,2/8/2024,,DET,L,122,Home,128,Detroit Pistons,117.1,122.9,94.4,0
2024,52,POR,Portland Trail Blazers,2/10/2024,,NOP,L,84,Home,93,New Orleans Pelicans,96.9,107.2,86.7,0
2024,53,POR,Portland Trail Blazers,2/13/2024,,MIN,L,109,Home,121,Minnesota Timberwolves,112.1,124.5,97.2,0
2024,54,POR,Portland Trail Blazers,2/15/2024,,MIN,L,91,Home,128,Minnesota Timberwolves,91,127.9,100.1,0
2024,55,POR,Portland Trail Blazers,2/23/2024,,DEN,L,112,Home,127,Denver Nuggets,115.6,131.1,96.9,0
2024,56,POR,Portland Trail Blazers,2/25/2024,,CHO,L,80,Home,93,Charlotte Hornets,84.6,98.3,94.6,0
2024,57,POR,Portland Trail Blazers,2/27/2024,,MIA,L,96,Home,106,Miami Heat,103.2,113.9,93.1,0
2024,58,POR,Portland Trail Blazers,3/1/2024,@,MEM,W,122,Away,92,Memphis Grizzlies,126.1,95.1,96.7,1
2024,59,POR,Portland Trail Blazers,3/2/2024,@,MEM,W,107,Away,100,Memphis Grizzlies,97.9,91.5,99,1
2024,60,POR,Portland Trail Blazers,3/4/2024,@,MIN,L,114,Away,119,Minnesota Timberwolves,121.3,126.7,93.9,0
2024,61,POR,Portland Trail Blazers,3/6/2024,,OKC,L,120,Home,128,Oklahoma City Thunder,119.1,127.1,100.7,0
2024,62,POR,Portland Trail Blazers,3/8/2024,,HOU,L,107,Home,123,Houston Rockets,112.4,129.2,95.2,0
2024,63,POR,Portland Trail Blazers,3/9/2024,,TOR,W,128,Home,118,Toronto Raptors,120.8,111.4,95.9,1
2024,64,POR,Portland Trail Blazers,3/11/2024,,BOS,L,99,Home,121,Boston Celtics,109.5,133.8,90.4,0
2024,65,POR,Portland Trail Blazers,3/13/2024,,ATL,W,106,Home,102,Atlanta Hawks,111.2,107,95.3,1
2024,66,POR,Portland Trail Blazers,3/14/2024,,NYK,L,93,Home,105,New York Knicks,98.1,110.8,94.8,0
2024,67,POR,Portland Trail Blazers,3/16/2024,@,NOP,L,107,Away,126,New Orleans Pelicans,109.8,129.3,97.5,0
2024,68,POR,Portland Trail Blazers,3/18/2024,@,CHI,L,107,Away,110,Chicago Bulls,113.9,117.1,93.9,0
2024,69,POR,Portland Trail Blazers,3/20/2024,,LAC,L,103,Home,116,Los Angeles Clippers,108.3,122,95.1,0
2024,70,POR,Portland Trail Blazers,3/22/2024,,LAC,L,117,Home,125,Los Angeles Clippers,120.5,128.7,97.1,0
2024,71,POR,Portland Trail Blazers,3/23/2024,,DEN,L,111,Home,114,Denver Nuggets,112.9,115.9,98.3,0
2024,72,POR,Portland Trail Blazers,3/25/2024,@,HOU,L,92,Away,110,Houston Rockets,95.6,114.3,96.2,0
2024,73,POR,Portland Trail Blazers,3/27/2024,@,ATL,L,106,Away,120,Atlanta Hawks,105.4,119.4,100.5,0
2024,74,POR,Portland Trail Blazers,3/29/2024,@,MIA,L,82,Away,142,Miami Heat,79.7,138,102.9,0
2024,75,POR,Portland Trail Blazers,4/1/2024,@,ORL,L,103,Away,104,Orlando Magic,109.8,110.9,93.8,0
2024,76,POR,Portland Trail Blazers,4/3/2024,@,CHO,W,89,Away,86,Charlotte Hornets,92.8,89.7,95.9,1
2024,77,POR,Portland Trail Blazers,4/5/2024,@,WAS,W,108,Away,102,Washington Wizards,110.5,104.4,97.7,1
2024,78,POR,Portland Trail Blazers,4/7/2024,@,BOS,L,107,Away,124,Boston Celtics,109.1,126.4,98.1,0
2024,79,POR,Portland Trail Blazers,4/9/2024,,NOP,L,100,Home,110,New Orleans Pelicans,105.9,116.5,94.4,0
2024,80,POR,Portland Trail Blazers,4/11/2024,,GSW,L,92,Home,100,Golden State Warriors,100.6,109.4,91.4,0
2024,81,POR,Portland Trail Blazers,4/12/2024,,HOU,L,107,Home,116,Houston Rockets,111.5,120.8,96,0
2024,82,POR,Portland Trail Blazers,4/14/2024,@,SAC,L,82,Away,121,Sacramento Kings,84.7,125,96.8,0
2024,1,SAC,Sacramento Kings,10/25/2023,@,UTA,W,130,Away,114,Utah Jazz,127.4,111.7,102.1,1
2024,2,SAC,Sacramento Kings,10/27/2023,,GSW,L,114,Home,122,Golden State Warriors,108.6,116.2,105,0
2024,3,SAC,Sacramento Kings,10/29/2023,,LAL,W,132,Home,127,Los Angeles Lakers,114.5,110.1,104.5,1
2024,4,SAC,Sacramento Kings,11/1/2023,@,GSW,L,101,Away,102,Golden State Warriors,105.5,106.6,95.7,0
2024,5,SAC,Sacramento Kings,11/4/2023,@,HOU,L,89,Away,107,Houston Rockets,94.3,113.4,94.3,0
2024,6,SAC,Sacramento Kings,11/6/2023,@,HOU,L,97,Away,122,Houston Rockets,106.7,134.1,90.9,0
2024,7,SAC,Sacramento Kings,11/8/2023,,POR,W,121,Home,118,Portland Trail Blazers,111.7,108.9,98.1,1
2024,8,SAC,Sacramento Kings,11/10/2023,,OKC,W,105,Home,98,Oklahoma City Thunder,104,97,101,1
2024,9,SAC,Sacramento Kings,11/13/2023,,CLE,W,132,Home,120,Cleveland Cavaliers,142.1,129.2,92.9,1
2024,10,SAC,Sacramento Kings,11/15/2023,@,LAL,W,125,Away,110,Los Angeles Lakers,117.4,103.3,106.4,1
2024,11,SAC,Sacramento Kings,11/17/2023,@,SAS,W,129,Away,120,San Antonio Spurs,120.9,112.4,106.7,1
2024,12,SAC,Sacramento Kings,11/19/2023,@,DAL,W,129,Away,113,Dallas Mavericks,133.8,117.2,96.4,1
2024,13,SAC,Sacramento Kings,11/20/2023,@,NOP,L,93,Away,129,New Orleans Pelicans,92.9,128.9,100.1,0
2024,14,SAC,Sacramento Kings,11/22/2023,@,NOP,L,112,Away,117,New Orleans Pelicans,112.2,117.2,99.8,0
2024,15,SAC,Sacramento Kings,11/24/2023,@,MIN,W,124,Away,111,Minnesota Timberwolves,123.2,110.2,100.7,1
2024,16,SAC,Sacramento Kings,11/28/2023,,GSW,W,124,Home,123,Golden State Warriors,117.3,116.3,105.7,1
2024,17,SAC,Sacramento Kings,11/29/2023,,LAC,L,117,Home,131,Los Angeles Clippers,119.4,133.7,98,0
2024,18,SAC,Sacramento Kings,12/2/2023,,DEN,W,123,Home,117,Denver Nuggets,114.8,109.2,107.1,1
2024,19,SAC,Sacramento Kings,12/4/2023,,NOP,L,117,Home,127,New Orleans Pelicans,120.2,130.5,97.3,0
2024,20,SAC,Sacramento Kings,12/8/2023,@,PHO,W,114,Away,106,Phoenix Suns,119.6,111.2,95.3,1
2024,21,SAC,Sacramento Kings,12/11/2023,,BRK,W,131,Home,118,Brooklyn Nets,132,118.9,99.3,1
2024,22,SAC,Sacramento Kings,12/12/2023,@,LAC,L,99,Away,119,Los Angeles Clippers,96.8,116.3,102.3,0
2024,23,SAC,Sacramento Kings,12/14/2023,,OKC,W,128,Home,123,Oklahoma City Thunder,119.8,115.2,106.8,1
2024,24,SAC,Sacramento Kings,12/16/2023,,UTA,W,125,Home,104,Utah Jazz,126.9,105.5,98.5,1
2024,25,SAC,Sacramento Kings,12/18/2023,,WAS,W,143,Home,131,Washington Wizards,136.1,124.7,105.1,1
2024,26,SAC,Sacramento Kings,12/20/2023,,BOS,L,119,Home,144,Boston Celtics,125.8,152.2,94.6,0
2024,27,SAC,Sacramento Kings,12/22/2023,,PHO,W,120,Home,105,Phoenix Suns,122.3,107,98.1,1
2024,28,SAC,Sacramento Kings,12/23/2023,,MIN,L,98,Home,110,Minnesota Timberwolves,102.4,114.9,95.7,0
2024,29,SAC,Sacramento Kings,12/26/2023,@,POR,L,113,Away,130,Portland Trail Blazers,115.9,133.3,97.5,0
2024,30,SAC,Sacramento Kings,12/29/2023,@,ATL,W,117,Away,110,Atlanta Hawks,117.9,110.9,99.2,1
2024,31,SAC,Sacramento Kings,12/31/2023,@,MEM,W,123,Away,92,Memphis Grizzlies,122,91.3,100.8,1
2024,32,SAC,Sacramento Kings,1/2/2024,,CHO,L,104,Home,111,Charlotte Hornets,103.2,110.1,100.8,0
2024,33,SAC,Sacramento Kings,1/3/2024,,ORL,W,138,Home,135,Orlando Magic,118.9,116.3,96,1
2024,34,SAC,Sacramento Kings,1/5/2024,,TOR,W,135,Home,130,Toronto Raptors,128.6,123.9,104.9,1
2024,35,SAC,Sacramento Kings,1/7/2024,,NOP,L,100,Home,133,New Orleans Pelicans,106.2,141.3,94.1,0
2024,36,SAC,Sacramento Kings,1/9/2024,@,DET,W,131,Away,110,Detroit Pistons,126.5,106.2,103.6,1
2024,37,SAC,Sacramento Kings,1/10/2024,@,CHO,W,123,Away,98,Charlotte Hornets,131.7,104.9,93.4,1
2024,38,SAC,Sacramento Kings,1/12/2024,@,PHI,L,93,Away,112,Philadelphia 76ers,97.5,117.4,95.4,0
2024,39,SAC,Sacramento Kings,1/14/2024,@,MIL,L,142,Away,143,Milwaukee Bucks,125.9,126.8,102.2,0
2024,40,SAC,Sacramento Kings,1/16/2024,@,PHO,L,117,Away,119,Phoenix Suns,112.9,114.8,103.6,0
2024,41,SAC,Sacramento Kings,1/18/2024,,IND,L,121,Home,126,Indiana Pacers,119.1,124.1,101.6,0
2024,42,SAC,Sacramento Kings,1/22/2024,,ATL,W,122,Home,107,Atlanta Hawks,120.5,105.7,101.3,1
2024,43,SAC,Sacramento Kings,1/25/2024,@,GSW,W,134,Away,133,Golden State Warriors,134.9,133.9,99.3,1
2024,44,SAC,Sacramento Kings,1/27/2024,@,DAL,W,120,Away,115,Dallas Mavericks,121.2,116.2,99,1
2024,45,SAC,Sacramento Kings,1/29/2024,@,MEM,W,103,Away,94,Memphis Grizzlies,108.4,98.9,95,1
2024,46,SAC,Sacramento Kings,1/31/2024,@,MIA,L,106,Away,115,Miami Heat,110.4,119.8,96,0
2024,47,SAC,Sacramento Kings,2/2/2024,@,IND,W,133,Away,122,Indiana Pacers,122.9,112.8,108.2,1
2024,48,SAC,Sacramento Kings,2/3/2024,@,CHI,W,123,Away,115,Chicago Bulls,116.2,108.7,105.8,1
2024,49,SAC,Sacramento Kings,2/5/2024,@,CLE,L,110,Away,136,Cleveland Cavaliers,111.5,137.9,98.6,0
2024,50,SAC,Sacramento Kings,2/7/2024,,DET,L,120,Home,133,Detroit Pistons,119.4,132.4,100.5,0
2024,51,SAC,Sacramento Kings,2/9/2024,,DEN,W,135,Home,106,Denver Nuggets,130,102,103.9,1
2024,52,SAC,Sacramento Kings,2/11/2024,@,OKC,L,113,Away,127,Oklahoma City Thunder,111.9,125.7,101,0
2024,53,SAC,Sacramento Kings,2/13/2024,@,PHO,L,125,Away,130,Phoenix Suns,121.4,126.2,103,0
2024,54,SAC,Sacramento Kings,2/14/2024,@,DEN,W,102,Away,98,Denver Nuggets,104.6,100.5,97.5,1
2024,55,SAC,Sacramento Kings,2/22/2024,,SAS,W,127,Home,122,San Antonio Spurs,126.6,121.6,100.3,1
2024,56,SAC,Sacramento Kings,2/25/2024,@,LAC,W,123,Away,107,Los Angeles Clippers,131.1,114.1,93.8,1
2024,57,SAC,Sacramento Kings,2/26/2024,,MIA,L,110,Home,121,Miami Heat,115.9,127.5,94.9,0
2024,58,SAC,Sacramento Kings,2/28/2024,@,DEN,L,96,Away,117,Denver Nuggets,97.5,118.9,98.4,0
2024,59,SAC,Sacramento Kings,3/1/2024,@,MIN,W,124,Away,120,Minnesota Timberwolves,121.6,117.7,92.4,1
2024,60,SAC,Sacramento Kings,3/4/2024,,CHI,L,109,Home,113,Chicago Bulls,116.3,120.6,93.7,0
2024,61,SAC,Sacramento Kings,3/6/2024,@,LAL,W,130,Away,120,Los Angeles Lakers,125.4,115.8,103.7,1
2024,62,SAC,Sacramento Kings,3/7/2024,,SAS,W,131,Home,129,San Antonio Spurs,127.7,125.7,102.6,1
2024,63,SAC,Sacramento Kings,3/10/2024,,HOU,L,104,Home,112,Houston Rockets,104,111.9,100,0
2024,64,SAC,Sacramento Kings,3/12/2024,,MIL,W,129,Home,94,Milwaukee Bucks,129.4,94.3,99.7,1
2024,65,SAC,Sacramento Kings,3/13/2024,,LAL,W,120,Home,107,Los Angeles Lakers,126.1,112.4,95.2,1
2024,66,SAC,Sacramento Kings,3/16/2024,,NYK,L,91,Home,98,New York Knicks,95.4,102.7,95.4,0
2024,67,SAC,Sacramento Kings,3/18/2024,,MEM,W,121,Home,111,Memphis Grizzlies,111.9,102.7,97.9,1
2024,68,SAC,Sacramento Kings,3/20/2024,@,TOR,W,123,Away,89,Toronto Raptors,129.1,93.4,95.3,1
2024,69,SAC,Sacramento Kings,3/21/2024,@,WAS,L,102,Away,109,Washington Wizards,104.3,111.5,97.8,0
2024,70,SAC,Sacramento Kings,3/23/2024,@,ORL,W,109,Away,107,Orlando Magic,114.1,112.1,95.5,1
2024,71,SAC,Sacramento Kings,3/25/2024,,PHI,W,108,Home,96,Philadelphia 76ers,120.3,106.9,89.8,1
2024,72,SAC,Sacramento Kings,3/26/2024,,DAL,L,96,Home,132,Dallas Mavericks,96,132,100,0
2024,73,SAC,Sacramento Kings,3/29/2024,,DAL,L,103,Home,107,Dallas Mavericks,110.3,114.6,93.4,0
2024,74,SAC,Sacramento Kings,3/31/2024,,UTA,W,127,Home,106,Utah Jazz,137.2,114.5,92.6,1
2024,75,SAC,Sacramento Kings,4/2/2024,,LAC,W,109,Home,95,Los Angeles Clippers,119.8,104.4,91,1
2024,76,SAC,Sacramento Kings,4/4/2024,@,NYK,L,109,Away,120,New York Knicks,114.4,125.9,95.3,0
2024,77,SAC,Sacramento Kings,4/5/2024,@,BOS,L,100,Away,101,Boston Celtics,108.4,109.5,92.2,0
2024,78,SAC,Sacramento Kings,4/7/2024,@,BRK,W,107,Away,77,Brooklyn Nets,108.9,78.4,98.2,1
2024,79,SAC,Sacramento Kings,4/9/2024,@,OKC,L,105,Away,112,Oklahoma City Thunder,105.8,112.8,99.3,0
2024,80,SAC,Sacramento Kings,4/11/2024,,NOP,L,123,Home,135,New Orleans Pelicans,122.4,134.4,100.5,0
2024,81,SAC,Sacramento Kings,4/12/2024,,PHO,L,107,Home,108,Phoenix Suns,114.4,115.5,93.5,0
2024,82,SAC,Sacramento Kings,4/14/2024,,POR,W,121,Home,82,Portland Trail Blazers,125,84.7,96.8,1
2024,1,SAS,San Antonio Spurs,10/25/2023,,DAL,L,119,Home,126,Dallas Mavericks,111.8,118.4,106.4,0
2024,2,SAS,San Antonio Spurs,10/27/2023,,HOU,W,126,Home,122,Houston Rockets,113.6,110,100.4,1
2024,3,SAS,San Antonio Spurs,10/29/2023,@,LAC,L,83,Away,123,Los Angeles Clippers,79.4,117.7,104.5,0
2024,4,SAS,San Antonio Spurs,10/31/2023,@,PHO,W,115,Away,114,Phoenix Suns,113.2,112.2,101.6,1
2024,5,SAS,San Antonio Spurs,11/2/2023,@,PHO,W,132,Away,121,Phoenix Suns,133.1,122,99.2,1
2024,6,SAS,San Antonio Spurs,11/5/2023,,TOR,L,116,Home,123,Toronto Raptors,107.9,114.4,97.4,0
2024,7,SAS,San Antonio Spurs,11/6/2023,@,IND,L,111,Away,152,Indiana Pacers,105.1,143.9,105.6,0
2024,8,SAS,San Antonio Spurs,11/8/2023,@,NYK,L,105,Away,126,New York Knicks,108.6,130.4,96.7,0
